Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
157.2382905,-1.247475685,-0.516638998,-0.661107836,1.503387844
157.2482835,-0.570323857,-0.207456068,-0.881277725,1.070026986
157.2582755,-0.052081881,-0.122202641,-1.02971865,1.038251658
157.2682685,0.361913924,-0.177246721,-1.130369112,1.200055173
157.2782618,0.758409013,-0.247232118,-1.196525095,1.438047375
157.2882538,1.088030739,-0.322036718,-1.268340597,1.701824435
157.2982468,1.295691825,-0.462659331,-1.539371907,2.064591201
157.3082398,1.399190758,-0.5842983,-1.814062403,2.364309981
157.3182318,1.436905446,-0.618119326,-2.073175918,2.597080505
157.3282248,1.463854239,-0.585151628,-2.458482286,2.92051482
157.3382178,1.518663261,-0.483274639,-2.945371748,3.348896417
157.3482098,1.635302496,-0.223234561,-3.271839924,3.664557874
157.3582028,1.637349314,0.02267923,-3.388117654,3.763079638
157.3681958,1.509580489,0.199870476,-3.427971107,3.750968857
157.3781878,1.437404652,0.420986005,-3.404265325,3.719191277
157.3881808,1.374843976,0.547050221,-3.470347633,3.772634702
157.3981728,1.241477173,0.597493054,-3.588002383,3.843439165
157.4081658,1.045248562,0.600211497,-3.657849128,3.851319078
157.4181588,0.770042633,0.586250612,-3.758338206,3.880948532
157.4281508,0.576915605,0.537356999,-3.92213392,4.000589787
157.4381438,0.443426121,0.370355623,-3.860555137,3.90354659
157.4481368,0.276349498,0.154479198,-3.707341715,3.720835318
157.4581288,0.087117301,-0.184001205,-3.324184783,3.330412938
157.4681218,-0.13632586,-0.572390811,-2.42245993,2.492895523
157.4781148,-0.37032953,-0.801871367,-1.549008118,1.783134263
157.4881068,-0.499469673,-0.850358233,-0.983229192,1.392594242
157.4980998,-0.403109751,-0.865465392,-0.525616155,1.08986245
157.5080928,-0.211014611,-0.98209571,-0.219146626,1.028136369
157.5180848,-0.113532828,-1.199570032,0.096610036,1.208797528
157.5280778,-0.013308921,-1.532528033,0.629391954,1.656790129
157.5380708,0.083318291,-1.92644048,1.437153806,2.404896239
157.5480628,0.238856713,-2.235409255,2.261587824,3.188869165
157.5580558,0.478288134,-2.464906037,3.001710255,3.913411014
157.5680478,0.75334971,-2.53403299,3.689129977,4.538561333
157.5780408,0.970962903,-2.370943913,4.18108839,4.903635806
157.5880338,1.164647317,-1.966252271,4.218241013,4.797510668
157.5980258,1.291226307,-1.591677882,3.853522106,4.364669115
157.6080188,1.246226135,-1.370906315,3.054449217,3.572411471
157.6180118,1.085278601,-1.154099598,2.075988429,2.611417906
157.6280038,1.05864658,-0.791295947,1.208270981,1.790754204
157.6379968,1.232877527,-0.231114561,0.552289984,1.370556515
157.6479898,1.591630958,0.4063657,0.14536412,1.649106702
157.6579818,2.002869143,1.112892077,-0.152922231,2.296388205
157.6679748,2.16666968,1.541204132,-0.150077561,2.663135549
157.6779678,1.899562291,1.400950478,0.450319805,2.402870589
157.6879598,1.453220054,0.959098757,1.601904954,2.365970928
157.6979528,0.857716735,0.47313491,2.448030388,2.636738027
157.7079458,0.011939612,-0.025578937,2.353884954,2.354054208
157.7179378,-0.72608005,-0.469810475,1.483978309,1.717587187
157.7279308,-1.247692325,-1.051225367,0.270613233,1.653796369
157.7379238,-1.658149322,-1.972783318,-0.68994338,2.66783715
157.7479158,-1.655306405,-2.808587247,-0.988244349,3.40658605
157.7579088,-1.01840056,-3.014459817,-0.576912024,3.233718474
157.7679008,0.08709245,-2.502582572,0.438449373,2.542192454
157.7778938,1.241295032,-1.661278021,1.414398782,2.510215515
157.7878868,2.259470547,-0.78433279,2.01194446,3.125428865
157.7978788,3.012907673,-0.081302975,1.979958436,3.606169468
157.8078718,3.41286541,0.35512655,1.218138742,3.641102466
157.8178648,3.420065379,0.505285898,0.193869113,3.4626213
157.8278568,3.147739496,0.507500787,-0.682138517,3.26054197
157.8378498,2.676560041,0.43476961,-1.452215064,3.076024522
157.8478428,2.272270103,0.369833211,-2.105464827,3.119770851
157.8578348,1.982562494,0.409684799,-2.593603839,3.290163605
157.8678278,1.626631221,0.412248986,-2.97975513,3.41976885
157.8778208,1.337280585,0.370639797,-3.205700313,3.49316586
157.8878128,1.165801192,0.405811457,-3.322042363,3.543972464
157.8978058,1.041004799,0.517471861,-3.410192648,3.602899112
157.9077988,0.85185841,0.661192109,-3.468235034,3.632009362
157.9177908,0.666034335,0.859058159,-3.614989622,3.774881802
157.9277838,0.473083016,0.955743917,-3.724450668,3.874117545
157.9377758,0.25191064,1.045735416,-3.632238323,3.788162717
157.9477688,0.058116628,1.142736338,-3.288355384,3.481738792
157.9577618,-0.205086338,1.224937592,-2.731128012,3.000265443
157.9677538,-0.561857381,1.262757383,-1.812097739,2.279021312
157.9777468,-0.753920544,1.295467146,-0.804596754,1.701178195
157.9877398,-1.069350054,1.264481142,0.192161726,1.667137735
157.9977318,-1.585604233,1.067651,0.771382815,2.061322606
158.0077248,-1.89410757,0.61782967,1.195587201,2.323528726
158.0177178,-2.217379366,0.259801001,1.888836012,2.924375026
158.0277098,-2.529279789,0.033974004,2.582416946,3.614870366
158.0377028,-2.667824886,0.027560632,3.11070177,4.098111115
158.0476958,-2.568408771,0.28583741,3.341228247,4.224006728
158.0576878,-2.443426291,0.7088361,3.364840474,4.218403971
158.0676808,-2.377458296,1.123261237,3.201800805,4.143133132
158.0776728,-2.270556576,1.522776631,2.942963864,4.016878407
158.0876658,-2.240230577,1.754392883,2.612635356,3.862951065
158.0976588,-2.289044156,1.832391232,2.172295579,3.649143579
