"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.636898958E0,-2.037252671E0,-1.213354989E0,-1.106708822E1,1.131826269E1
2.646830958E0,-2.081113221E0,-1.322236138E0,-1.147444502E1,1.173636354E1
2.656762958E0,-2.004148368E0,-1.409204115E0,-1.135108982E1,1.161248066E1
2.666694958E0,-1.937640675E0,-1.516874160E0,-1.091796200E1,1.119183867E1
2.676626958E0,-1.878740064E0,-1.727931163E0,-1.051826855E1,1.082355689E1
2.686557958E0,-1.779482555E0,-1.975355801E0,-1.036454759E1,1.070011381E1
2.696489958E0,-1.625404914E0,-2.129865405E0,-1.017386521E1,1.052073197E1
2.706421958E0,-1.459803581E0,-2.125234848E0,-9.711777302E0,1.004819725E1
2.716353958E0,-1.214943970E0,-2.077505635E0,-8.906618046E0,9.226048099E0
2.726285958E0,-1.057629676E0,-2.064814107E0,-8.032424222E0,8.360734221E0
2.736217958E0,-1.101062355E0,-2.188785019E0,-7.343269047E0,7.741234944E0
2.746149958E0,-9.467305800E-1,-2.195169594E0,-6.793406827E0,7.201766773E0
2.756081958E0,-7.346779422E-1,-1.961096781E0,-6.231390000E0,6.573878124E0
2.766012958E0,-3.940637434E-1,-1.706586194E0,-5.982159449E0,6.233294021E0
2.775944958E0,7.670618691E-2,-1.504389039E0,-6.197055150E0,6.377504429E0
2.785876958E0,4.158478376E-1,-1.278673504E0,-6.452185541E0,6.590799163E0
2.795808958E0,5.540832516E-1,-1.140538078E0,-6.898502927E0,7.014070002E0
2.805740958E0,6.687665194E-1,-1.001445681E0,-7.554090407E0,7.649472138E0
2.815672958E0,7.879481234E-1,-8.583480151E-1,-8.427458019E0,8.507624358E0
2.825604958E0,7.764487698E-1,-8.077297655E-1,-9.272537386E0,9.339981244E0
2.835536958E0,5.906886488E-1,-7.682788208E-1,-9.970732942E0,1.001771834E1
